"野村日本株高配当70 日次指数値"
※  2000年12月29日 = 10000
,円ベース,,米ドルベース,,円ベース
年月日,配当除く,配当含む,配当除く,配当含む,配当課税考慮済、居住者,配当課税考慮済、非居住者
20221209,24896.16,45076.09,20979.61,37984.91,40996.09,41918.05
20221212,24856.39,45004.08,20893.99,37829.90,40930.59,41851.08
20221213,24962.17,45195.59,20872.20,37790.44,41104.77,42029.18
20221214,25082.02,45412.60,21273.52,38517.07,41302.14,42230.98
20221215,25136.54,45511.31,21258.57,38489.99,41391.92,42322.78
20221216,24919.99,45119.23,20865.02,37777.45,41035.33,41958.17
20221219,24821.86,44941.56,20995.52,38013.73,40873.73,41792.94
20221220,24906.50,45094.80,21582.69,39076.83,41013.10,41935.44
20221221,24773.70,44854.36,21602.84,39113.31,40794.42,41711.85
20221222,24997.02,45258.69,21765.36,39407.58,41162.16,42087.86
20221223,24988.74,45243.70,21664.57,39225.09,41148.53,42073.92
20221226,25054.37,45362.54,21688.75,39268.86,41256.61,42184.43
20221227,25152.42,45540.06,21749.05,39378.03,41418.06,42349.51
20221228,25170.83,45573.40,21595.94,39100.83,41448.38,42380.51
20221229,24775.97,45012.78,21277.82,38657.37,40910.00,41837.20
20221230,24796.42,45049.94,21561.29,39172.37,40943.77,41871.73
20230104,24630.16,44747.87,21727.49,39474.32,40669.24,41590.98
20230105,24512.98,44534.97,21259.32,38623.76,40475.74,41393.10
20230106,24579.30,44655.47,21036.58,38219.09,40585.25,41505.09
20230110,24602.45,44697.53,21378.87,38840.97,40623.49,41544.19
20230111,24801.11,45058.46,21519.77,39096.94,40951.52,41879.66
20230112,24996.37,45413.20,21823.51,39648.77,41273.92,42209.36
20230113,25154.74,45700.92,22513.47,40902.29,41535.42,42476.79
20230116,24762.12,44987.61,22230.47,40388.14,40887.12,41813.80
20230117,24945.13,45320.11,22266.90,40454.33,41189.32,42122.85
20230118,25214.38,45809.27,22242.00,40409.09,41633.89,42577.50
20230119,24898.93,45236.18,22319.30,40549.51,41113.03,42044.83
20230120,25132.98,45661.39,22405.86,40706.78,41499.49,42440.04
20230123,25299.58,45964.07,22338.60,40584.58,41774.58,42721.37
20230124,25653.32,46606.75,22698.04,41237.61,42358.68,43318.71
20230125,25765.09,46809.81,22695.56,41233.11,42543.23,43507.45
20230126,25743.30,46770.21,22844.49,41503.69,42507.25,43470.64
20230127,25905.21,47064.37,22905.03,41613.67,42774.59,43744.05
20230130,25854.95,46973.07,22922.33,41645.11,42691.61,43659.19
20230131,25727.78,46742.03,22713.20,41265.15,42481.63,43444.45
20230201,25700.41,46692.30,22684.67,41213.33,42436.44,43398.23
20230202,25364.67,46082.32,22651.95,41153.88,41882.05,42831.28
20230203,25346.85,46049.96,22645.73,41142.57,41852.64,42801.20
20230206,25574.64,46463.79,22297.03,40509.06,42228.75,43185.84
20230207,25689.13,46671.80,22334.15,40576.50,42417.80,43379.17
20230208,25755.21,46791.85,22608.86,41075.59,42526.91,43490.75
20230209,25806.88,46885.72,22609.30,41076.40,42612.23,43578.00
20230210,25935.43,47119.27,22843.85,41502.53,42824.49,43795.08
20230213,25969.48,47181.15,22583.01,41028.64,42880.72,43852.59
20230214,26137.99,47487.28,22739.01,41312.05,43158.96,44137.12
20230215,26261.96,47712.52,22631.81,41117.29,43363.67,44346.48
20230216,26340.42,47855.06,22623.07,41101.41,43493.21,44478.96
20230217,26409.65,47980.83,22510.89,40897.61,43607.52,44595.85
20230220,26625.66,48373.28,22821.99,41462.81,43964.20,44960.62
20230221,26761.76,48620.55,22848.31,41510.63,44188.93,45190.44
20230222,26432.39,48022.15,22541.98,40954.09,43645.07,44634.26
20230224,26624.39,48370.98,22687.20,41217.93,43962.11,44958.48
20230227,26880.38,48836.06,22679.95,41204.75,44384.79,45390.75
20230228,26712.32,48545.35,22443.39,40787.26,44117.89,45118.47
20230301,26894.67,48876.75,22733.75,41314.93,44419.06,45426.47
20230302,26814.36,48730.78,22524.18,40934.07,44286.40,45290.81
20230303,27015.19,49095.77,22753.60,41351.00,44618.10,45630.03
20230306,27182.30,49399.45,23018.36,41832.17,44894.09,45912.28
20230307,27322.31,49653.91,23125.84,42027.51,45125.34,46148.77
20230308,27395.19,49786.35,22895.75,41609.34,45245.71,46271.87
20230309,27711.68,50361.52,23268.57,42286.89,45768.41,46806.43
20230310,27099.44,49248.87,22825.39,41481.47,44757.24,45772.32
20230313,26472.02,48108.64,22613.54,41096.48,43721.00,44712.58
20230314,25484.40,46313.80,21925.55,39846.17,42089.86,43044.44
20230315,25908.27,47084.11,22071.25,40110.95,42789.92,43760.38
20230316,25268.32,45921.10,21810.69,39637.42,41732.98,42679.47
20230317,25293.99,45967.76,21848.44,39706.03,41775.38,42722.83
20230320,24863.94,45186.22,21798.99,39616.17,41065.12,41996.46
20230322,25300.01,45978.70,21922.86,39841.27,41785.32,42733.00
20230323,25280.92,45944.01,22189.12,40325.16,41753.79,42700.76
20230324,25206.37,45808.53,22234.09,40406.88,41630.67,42574.84
20230327,25268.75,45921.90,22175.90,40301.14,41733.70,42680.21
20230328,25476.75,46299.89,22318.38,40560.06,42077.22,43031.52
20230329,25771.54,46835.64,22436.36,40774.47,42564.10,43529.45
20230330,25460.50,47275.27,22093.59,41023.55,42778.11,43795.00
20230331,25611.60,47555.83,22104.51,41043.83,43031.99,44054.91
20230403,25881.72,48057.39,22269.06,41349.37,43485.84,44519.55
20230404,25976.05,48232.53,22506.96,41791.10,43644.31,44681.80
20230405,25496.08,47341.32,22293.67,41395.06,42837.88,43856.20
20230406,25225.39,46838.72,22063.70,40968.06,42383.09,43390.59
20230407,25369.18,47105.70,22101.97,41039.13,42624.68,43637.92
20230410,25523.73,47392.67,22205.47,41231.30,42884.35,43903.77
20230411,25774.94,47859.13,22242.98,41300.94,43306.43,44335.88
20230412,26016.82,48308.25,22334.29,41470.49,43712.83,44751.94
20230413,25957.27,48197.67,22420.53,41630.61,43612.77,44649.50
20230414,25971.87,48224.78,22569.72,41907.63,43637.30,44674.62
20230417,26180.61,48612.36,22440.52,41667.74,43988.01,45033.67
20230418,26265.92,48770.77,22483.45,41747.46,44131.35,45180.41
20230419,26366.08,48956.75,22483.76,41748.03,44299.64,45352.70
20230420,26404.47,49028.03,22538.25,41849.20,44364.14,45418.74
20230421,26333.79,48896.79,22592.04,41949.08,44245.38,45297.15
20230424,26250.56,48742.25,22470.31,41723.05,44105.54,45153.99
20230425,26337.73,48904.12,22557.53,41885.01,44252.01,45303.94
20230426,26143.02,48542.57,22507.37,41791.86,43924.86,44969.01
20230427,26312.15,48856.61,22597.94,41960.05,44209.03,45259.94
20230428,26642.81,49469.80,22554.86,41879.39,44764.03,45828.09
20230501,26758.23,49684.11,22486.89,41753.19,44957.96,46026.63
20230502,26611.64,49411.92,22221.49,41260.39,44711.65,45774.47
20230508,26599.10,49388.65,22633.76,42025.89,44690.59,45752.91
20230509,26980.13,50096.12,22995.45,42697.46,45330.77,46408.31
20230510,26936.73,50015.55,22885.47,42493.25,45257.87,46333.67
20230511,26755.92,49679.82,22848.42,42424.46,44954.07,46022.65
20230512,26775.72,49716.58,22812.77,42358.26,44987.33,46056.71
20230515,27105.95,50329.76,22907.28,42533.76,45542.18,46624.75
20230516,27173.62,50455.39,22991.52,42690.17,45655.87,46741.13
20230517,27285.16,50662.51,22886.19,42494.59,45843.28,46933.00
20230518,27523.31,51104.69,22946.08,42605.78,46243.40,47342.63
20230519,27448.69,50966.15,22834.16,42397.99,46118.04,47214.29
20230522,27641.34,51323.86,23041.14,42782.29,46441.72,47545.67
20230523,27560.98,51174.64,22886.98,42496.05,46306.70,47407.43
20230524,27595.72,51239.15,22868.72,42462.16,46365.07,47467.19
20230525,27515.76,51090.67,22679.77,42111.32,46230.71,47329.64
20230526,27366.17,50812.93,22534.66,41841.87,45979.40,47072.35
20230529,27659.23,51357.07,22627.59,42014.43,46471.77,47576.43
20230530,27559.27,51171.46,22576.36,41919.30,46303.82,47404.49
20230531,27127.08,50378.67,22303.41,41420.46,45584.66,46668.68
20230601,27295.15,50690.80,22415.13,41627.93,45867.09,46957.82
20230602,27627.19,51307.44,22836.33,42410.17,46425.05,47529.06
20230605,28081.94,52151.98,22979.95,42676.89,47189.22,48311.40
20230606,28307.99,52571.78,23347.84,43360.11,47569.08,48700.29
20230607,28006.87,52012.56,23077.95,42858.88,47063.07,48182.25
20230608,28007.25,52013.26,23030.37,42770.51,47063.70,48182.90
20230609,28377.19,52700.29,23362.99,43388.25,47685.36,48819.34
20230612,28362.29,52672.62,23359.93,43382.56,47660.32,48793.71
20230613,28598.28,53110.89,23556.83,43748.24,48056.89,49199.70
20230614,28986.95,53832.70,23791.71,44184.43,48710.01,49868.36
20230615,29148.41,54132.55,23704.10,44021.73,48981.32,50146.12
20230616,29177.19,54186.00,23751.04,44108.90,49029.69,50195.63
20230619,29091.72,54027.26,23565.43,43764.19,48886.05,50048.58
20230620,28991.85,53841.80,23496.13,43635.50,48718.24,49876.78
20230621,29297.55,54409.52,23691.24,43997.85,49231.94,50402.69
20230622,29550.66,54879.58,23946.48,44471.85,49657.27,50838.14
20230623,29161.09,54156.10,23448.87,43547.74,49002.63,50167.94
20230626,29159.46,54153.08,23398.44,43454.07,48999.90,50165.14
20230627,29253.48,54327.67,23419.90,43493.93,49157.88,50326.87
20230628,29729.43,55211.58,23708.43,44029.78,49957.67,51145.69
20230629,29583.48,55098.76,23552.82,43866.74,49826.51,51018.73
20230630,29548.36,55033.35,23438.78,43654.34,49767.36,50958.16
20230703,29933.86,55751.33,23747.03,44228.46,50416.64,51622.98
20230704,29972.17,55822.69,23832.55,44387.73,50481.17,51689.05
20230705,30110.34,56080.02,23951.53,44609.33,50713.87,51927.33
20230706,29791.47,55486.13,23785.15,44299.46,50176.81,51377.42
20230707,29555.24,55046.15,23709.40,44158.37,49778.93,50970.02
20230710,29484.70,54914.77,23808.23,44342.43,49660.12,50848.36
20230711,29368.51,54698.37,24011.40,44720.84,49464.43,50647.99
20230712,29233.90,54447.66,24068.32,44826.86,49237.71,50415.85
20230713,29256.00,54488.82,24293.66,45246.55,49274.93,50453.95
20230714,29293.28,54558.26,24349.26,45350.09,49337.72,50518.25
20230718,29501.64,54946.33,24522.45,45672.67,49688.66,50877.58
20230719,29871.45,55635.09,24602.03,45820.89,50311.52,51515.34
20230720,29779.86,55464.50,24506.40,45642.77,50157.25,51357.39
20230721,29741.82,55393.65,24172.98,45021.79,50093.18,51291.78
20230724,29936.72,55756.65,24321.93,45299.20,50421.45,51627.90
20230725,30163.38,56178.81,24512.15,45653.48,50803.21,52018.80
20230726,30109.64,56078.71,24597.21,45811.90,50712.69,51926.11
20230727,30271.09,56379.42,24845.69,46274.70,50984.62,52204.56
20230728,30428.26,56672.13,25014.89,46589.83,51249.33,52475.60
20230731,30853.12,57465.48,24934.23,46441.25,51966.39,53209.91
20230801,31001.44,57741.74,24958.42,46486.31,52216.21,53465.70
20230802,30493.13,56794.99,24562.96,45749.75,51360.06,52589.07
20230803,30121.62,56103.01,24219.55,45110.12,50734.30,51948.34
20230804,30273.25,56385.43,24385.84,45419.84,50989.69,52209.84
20230807,30223.57,56292.91,24434.04,45509.62,50906.02,52124.17
20230808,30433.97,56684.79,24439.91,45520.56,51260.40,52487.03
20230809,30379.12,56582.63,24366.91,45384.60,51168.02,52392.43
20230810,30819.32,57402.53,24624.60,45864.54,51909.46,53151.62
20230814,30461.79,56736.60,24171.68,45020.96,51307.26,52535.00
20230815,30594.90,56984.53,24109.97,44906.02,51531.46,52764.57
20230816,30172.82,56198.38,23848.50,44419.02,50820.54,52036.64
20230817,30174.52,56201.56,23710.40,44161.80,50823.41,52039.58
20230818,30047.73,55965.39,23761.07,44256.18,50609.85,51820.91
20230821,30090.81,56045.64,23768.97,44270.90,50682.42,51895.21
20230822,30447.33,56709.67,24001.09,44703.22,51282.91,52510.07
20230823,30607.44,57007.88,24188.69,45052.65,51552.58,52786.19
20230824,30748.26,57270.17,24311.69,45281.74,51789.77,53029.06
20230825,30542.96,56887.80,24027.02,44751.52,51443.98,52675.00
20230828,31055.13,57841.74,24349.90,45352.91,52306.64,53558.30
20230829,31081.41,57890.69,24383.82,45416.09,52350.91,53603.63
20230830,31232.42,58171.94,24515.68,45661.67,52605.24,53864.05
20230831,31380.80,58463.04,24711.50,46037.99,52865.78,54131.50
20230901,31723.11,59100.76,25065.23,46697.00,53442.45,54721.97
20230904,32257.30,60095.97,25315.83,47163.88,54342.38,55643.45
20230905,32308.39,60191.15,25267.90,47074.59,54428.44,55731.58
20230906,32546.09,60633.99,25373.49,47271.31,54828.88,56141.61
20230907,32540.31,60623.22,25358.66,47243.67,54819.14,56131.63
20230908,32220.76,60027.90,25117.31,46794.03,54280.82,55580.42
20230911,32465.04,60482.99,25515.46,47535.80,54692.35,56001.80
20230912,32719.68,60957.38,25607.87,47707.94,55121.31,56441.04
20230913,32850.02,61200.21,25629.57,47748.38,55340.90,56665.88
20230914,33368.08,62165.37,26031.99,48498.10,56213.65,57559.53
20230915,33684.31,62754.52,26193.34,48798.69,56746.39,58105.03
20230919,34027.29,63393.49,26479.75,49332.29,57324.19,58696.66
20230920,33680.59,62747.59,26123.26,48668.14,56740.12,58098.61
20230921,33603.86,62604.63,26044.41,48521.23,56610.85,57966.24
20230922,33478.89,62371.80,25944.05,48334.26,56400.32,57750.67
20230925,33395.48,62216.42,25849.78,48158.63,56259.81,57606.79
20230926,33361.20,62152.55,25748.65,47970.23,56202.05,57547.65
20230927,33391.12,62208.30,25744.08,47961.71,56252.47,57599.28
20230928,32907.99,62113.63,25323.16,47797.32,56018.91,57397.41
20230929,32308.74,60982.55,24953.11,47098.85,54998.82,56352.22
20231002,32326.74,61016.52,24803.62,46816.68,55029.45,56383.60
20231003,31618.52,59679.75,24255.36,45781.84,53823.85,55148.34
20231004,30569.32,57699.40,23597.80,44540.70,52037.81,53318.35
20231005,31355.33,59182.99,24170.46,45621.59,53375.83,54689.29
20231006,31500.91,59457.77,24309.59,45884.19,53623.64,54943.20
20231010,32432.67,61216.46,25016.88,47219.20,55209.77,56568.37
20231011,32267.23,60904.20,24921.05,47038.33,54928.15,56279.81
20231012,32618.53,61567.28,25123.14,47419.76,55526.17,56892.55
20231013,32193.97,60765.91,24717.43,46653.99,54803.43,56152.03
20231016,31832.15,60083.00,24453.53,46155.89,54187.53,55520.96
20231017,31988.53,60378.15,24568.73,46373.33,54453.72,55793.70
20231018,32178.12,60736.01,24689.59,46601.45,54776.46,56124.39
20231019,31764.29,59954.91,24363.12,45985.24,54072.01,55402.60
20231020,31614.91,59672.94,24221.06,45717.10,53817.71,55142.04
20231023,31409.73,59285.66,24074.29,45440.08,53468.43,54784.17
20231024,31297.05,59073.00,24056.94,45407.33,53276.63,54587.65
20231025,31553.48,59557.00,24185.29,45649.58,53713.15,55034.91
20231026,31249.96,58984.11,23862.70,45040.70,53196.46,54505.51
20231027,31822.47,60064.72,24350.04,45960.55,54171.05,55504.08
20231030,31327.43,59130.33,24076.26,45443.80,53328.34,54640.63
20231031,31689.97,59818.77,24227.68,45732.76,53948.46,55276.21
20231101,32485.89,61321.18,24657.35,46543.82,55303.43,56664.52
20231102,32446.22,61246.28,24789.35,46792.99,55235.89,56595.32
20231106,32588.88,61515.57,25007.26,47204.32,55478.75,56844.16
20231107,32192.73,60767.79,24580.97,46399.65,54804.35,56153.16
20231108,31382.48,59238.34,23930.49,45171.79,53425.00,54739.86
20231109,31790.13,60007.83,24204.40,45688.82,54118.97,55450.91
20231110,32199.67,60780.90,24439.29,46132.22,54816.18,56165.28
20231113,32271.76,60916.97,24436.70,46127.32,54938.90,56291.02
20231114,32491.49,61331.73,24619.31,46472.01,55312.95,56674.28
20231115,32493.00,61334.58,24776.49,46768.71,55315.52,56676.91
20231116,32352.81,61069.97,24556.33,46353.15,55076.88,56432.39
20231117,32738.28,61797.58,25004.17,47198.50,55733.09,57104.75
20231120,32487.47,61324.15,25066.72,47316.56,55306.12,56667.28
20231121,32351.70,61067.87,25198.86,47566.00,55074.98,56430.45
20231122,32580.16,61499.13,25130.64,47437.23,55463.92,56828.96
20231124,32879.52,62064.21,25281.79,47722.53,55973.55,57351.13
20231127,32863.23,62033.44,25337.93,47828.50,55945.80,57322.71
20231128,32815.76,61943.85,25387.36,47921.82,55865.00,57239.91
20231129,32504.59,61356.46,25354.90,47860.54,55335.26,56697.13
20231130,32680.30,61705.22,25533.57,48211.13,55646.66,57016.99
20231201,32866.19,62056.20,25465.81,48083.20,55963.18,57341.30
20231204,32602.88,61559.03,25490.41,48129.65,55514.82,56881.91
20231205,32456.10,61281.90,25396.39,47952.12,55264.90,56625.83
20231206,32966.84,62246.25,25773.22,48663.63,56134.57,57516.91
20231207,32723.10,61786.04,25809.20,48731.57,55719.54,57091.66
20231208,32078.78,60569.47,25580.21,48299.20,54622.42,55967.53
20231211,32523.43,61409.03,25529.92,48204.25,55379.55,56743.30
20231212,32319.53,61024.04,25532.96,48210.00,55032.36,56387.56
20231213,32144.18,60692.95,25329.13,47825.12,54733.78,56081.63
20231214,31394.25,59276.97,25401.03,47960.88,53456.83,54773.23
20231215,31708.51,59870.33,25661.61,48452.90,53991.93,55321.51
20231218,31521.64,59517.49,25436.03,48026.97,53673.73,54995.48
20231219,31685.66,59827.18,25252.70,47680.82,53953.02,55281.64
20231220,31981.95,60386.63,25598.93,48334.55,54457.54,55798.58
20231221,31735.42,59921.16,25453.02,48059.06,54037.77,55368.48
20231222,31981.77,60386.30,25834.54,48779.43,54457.24,55798.27
20231225,31833.95,60107.19,25677.23,48482.39,54205.54,55540.38
20231226,31861.29,60158.81,25720.95,48564.93,54252.08,55588.07
20231227,32225.72,60846.91,25933.15,48965.61,54872.62,56223.89
20231228,32040.97,60692.68,26145.21,49524.81,54697.88,56053.84
20231229,32098.14,60800.98,26082.58,49406.17,54795.48,56153.86
20240104,32840.19,62206.58,26317.04,49850.30,56062.25,57452.03
20240105,33361.57,63194.20,26423.42,50051.79,56952.32,58364.16
20240109,33353.85,63179.57,26601.59,50389.29,56939.13,58350.65
20240110,33521.64,63497.40,26574.01,50337.04,57225.57,58644.19
20240111,33974.93,64356.04,26848.14,50856.32,57999.40,59437.20
20240112,33989.09,64382.86,26905.59,50965.15,58023.57,59461.97
20240115,34610.78,65560.48,27342.15,51792.08,59084.88,60549.58
20240116,34458.68,65272.36,27088.82,51312.22,58825.21,60283.48
20240117,34446.18,65248.68,26764.94,50698.72,58803.87,60261.62
20240118,34329.90,65028.43,26693.55,50563.48,58605.37,60058.20
20240119,34470.63,65295.00,26712.59,50599.55,58845.62,60304.40
20240122,35002.71,66302.88,27166.14,51458.68,59753.94,61235.24
20240123,34936.62,66177.70,27200.29,51523.36,59641.13,61119.63
20240124,34791.62,65903.03,27048.90,51236.60,59393.59,60865.95
20240125,34866.72,66045.28,27127.48,51385.45,59521.79,60997.33
20240126,34434.16,65225.91,26772.80,50713.61,58783.36,60240.59
20240129,34943.29,66190.32,27164.98,51456.48,59652.51,61131.29
20240130,34806.05,65930.35,27161.20,51449.32,59418.22,60891.19
20240131,35348.12,66958.41,27505.75,52102.95,60344.50,61840.49
20240201,34876.45,66064.95,27295.85,51705.35,59539.29,61015.32
20240202,34690.70,65713.10,27183.81,51493.11,59222.19,60690.36
20240205,35022.47,66341.54,27101.84,51337.85,59788.56,61270.77
20240206,34565.31,65475.58,26740.87,50654.08,59008.14,60471.00
20240207,34838.08,65992.27,27078.61,51293.84,59473.79,60948.19
20240208,34780.36,65882.93,26871.05,50900.68,59375.25,60847.22
20240209,34595.48,65532.71,26607.45,50401.34,59059.63,60523.77
20240213,35183.95,66647.43,27025.68,51193.57,60064.24,61553.28
20240214,34815.20,65948.94,26588.68,50365.79,59434.74,60908.18
20240215,34961.34,66225.76,26743.84,50659.70,59684.22,61163.84
20240216,35522.98,67289.64,27168.04,51463.24,60643.01,62146.40
20240219,35918.38,68038.63,27517.14,52124.54,61318.01,62838.14
20240220,35821.84,67855.75,27373.83,51853.06,61153.21,62669.25
20240221,35737.46,67695.92,27347.55,51803.27,61009.16,62521.63
20240222,36058.73,68304.49,27597.07,52275.93,61557.61,63083.68
20240226,36050.48,68288.86,27529.32,52147.61,61543.53,63069.25
20240227,36090.53,68364.73,27580.07,52243.74,61611.91,63139.32
20240228,36099.37,68381.48,27515.46,52121.34,61627.00,63154.79
20240229,36113.77,68410.15,27723.22,52515.96,61652.59,63181.07
20240301,36648.96,69423.95,27980.77,53003.84,62566.24,64117.38
20240304,36416.57,68983.74,27837.56,52732.56,62169.51,63710.81
20240305,36645.01,69416.47,27991.70,53024.55,62559.50,64110.47
20240306,36963.03,70018.89,28400.77,53799.46,63102.42,64666.85
20240307,36897.15,69894.09,28656.77,54284.38,62989.94,64551.59
20240308,37046.03,70176.12,28784.07,54525.53,63244.11,64812.05
20240311,36104.18,68391.97,28270.20,53552.12,61636.20,63164.28
